date,amount,vendor,classes
2023-06-27,1682.7,FlowerDesign,WELLNESS_SPA
2023-06-28,1262.54,GourmetImports,HOUSEKEEPING
2023-06-28,4446.58,FlowerDesign,HOUSEKEEPING
2023-06-28,3235.77,GourmetImports,POOLSIDE
2023-06-28,2371.66,FlowerDesign,POOLSIDE
2023-06-28,5769.41,LuxuryLinens,RESTAURANT
2023-06-28,992.22,EssentialOils Co,RESTAURANT
2023-06-28,889.09,PoolChem Experts,WELLNESS_SPA
2023-06-29,1054.56,LuxuryLinens,HOUSEKEEPING
2023-06-29,171.37,EssentialOils Co,HOUSEKEEPING
2023-06-29,21829.36,TechConcierge,POOLSIDE
2023-06-29,175.23,LuxuryLinens,RESTAURANT
2023-06-29,2479.52,EssentialOils Co,RESTAURANT
2023-06-29,1489.32,TechConcierge,RESTAURANT
2023-06-29,657.76,LuxuryLinens,WELLNESS_SPA
2023-06-29,874.11,EssentialOils Co,WELLNESS_SPA
2023-06-30,626.49,LuxuryLinens,HOUSEKEEPING
2023-06-30,1043.78,EssentialOils Co,HOUSEKEEPING
2023-06-30,3520.11,PoolChem Experts,POOLSIDE
2023-06-30,5194.83,LuxuryLinens,RESTAURANT
2023-06-30,2639.46,EssentialOils Co,RESTAURANT
2023-06-30,497.3,EssentialOils Co,WELLNESS_SPA
2023-06-30,3201.62,GourmetImports,WELLNESS_SPA
2023-07-01,1042.62,TechConcierge,HOUSEKEEPING
2023-07-01,7484.24,PoolChem Experts,HOUSEKEEPING
2023-07-01,8272.08,GourmetImports,POOLSIDE
2023-07-01,2384.51,FlowerDesign,POOLSIDE
2023-07-01,5305.55,GourmetImports,RESTAURANT
2023-07-01,601.5,FlowerDesign,RESTAURANT
2023-07-01,651.73,LuxuryLinens,WELLNESS_SPA
2023-07-01,4282.21,EssentialOils Co,WELLNESS_SPA
2023-07-02,2208.84,PoolChem Experts,HOUSEKEEPING
2023-07-02,1113.37,GourmetImports,POOLSIDE
2023-07-02,3509.31,GourmetImports,RESTAURANT
2023-07-02,982.93,FlowerDesign,RESTAURANT
2023-07-02,2869.49,LuxuryLinens,WELLNESS_SPA
2023-07-02,1551.34,EssentialOils Co,WELLNESS_SPA
2023-07-03,723.3,PoolChem Experts,HOUSEKEEPING
2023-07-03,6797.76,LuxuryLinens,POOLSIDE
2023-07-03,3406.56,EssentialOils Co,POOLSIDE
2023-07-03,5878.26,LuxuryLinens,RESTAURANT
2023-07-03,1357.46,EssentialOils Co,RESTAURANT
2023-07-03,820.08,LuxuryLinens,WELLNESS_SPA
2023-07-04,453.49,TechConcierge,HOUSEKEEPING
2023-07-04,733.25,GourmetImports,HOUSEKEEPING
2023-07-04,538.81,FlowerDesign,HOUSEKEEPING
2023-07-04,716.81,EssentialOils Co,POOLSIDE
2023-07-04,850.66,GourmetImports,RESTAURANT
2023-07-04,869.02,FlowerDesign,RESTAURANT
2023-07-04,6165.63,LuxuryLinens,WELLNESS_SPA
2023-07-04,3152.25,EssentialOils Co,WELLNESS_SPA
2023-07-04,2585.18,GourmetImports,WELLNESS_SPA
2023-07-05,650.33,EssentialOils Co,HOUSEKEEPING
2023-07-05,2808.84,TechConcierge,HOUSEKEEPING
2023-07-05,4019.11,LuxuryLinens,POOLSIDE
2023-07-05,3193.26,EssentialOils Co,POOLSIDE
2023-07-05,4783.74,GourmetImports,RESTAURANT
2023-07-05,716.25,FlowerDesign,RESTAURANT
2023-07-05,2304.38,GourmetImports,WELLNESS_SPA
2023-07-06,1137.27,PoolChem Experts,HOUSEKEEPING
2023-07-06,814.25,GourmetImports,HOUSEKEEPING
2023-07-06,3440.02,GourmetImports,POOLSIDE
2023-07-06,1557.85,FlowerDesign,POOLSIDE
2023-07-06,3435.95,GourmetImports,RESTAURANT
2023-07-06,126.0,FlowerDesign,RESTAURANT
2023-07-06,3754.1,PoolChem Experts,WELLNESS_SPA
2023-07-07,889.07,LuxuryLinens,HOUSEKEEPING
2023-07-07,2330.24,EssentialOils Co,HOUSEKEEPING
2023-07-07,1114.73,LuxuryLinens,POOLSIDE
2023-07-07,494.8,EssentialOils Co,POOLSIDE
2023-07-07,7494.68,GourmetImports,RESTAURANT
2023-07-07,6306.51,FlowerDesign,RESTAURANT
2023-07-07,3604.64,GourmetImports,WELLNESS_SPA
2023-07-07,1954.38,FlowerDesign,WELLNESS_SPA
2023-07-08,768.81,GourmetImports,HOUSEKEEPING
2023-07-08,679.43,FlowerDesign,HOUSEKEEPING
2023-07-08,18268.8,LuxuryLinens,POOLSIDE
2023-07-08,4239.25,EssentialOils Co,POOLSIDE
2023-07-08,3374.39,GourmetImports,RESTAURANT
2023-07-08,479.01,LuxuryLinens,WELLNESS_SPA
2023-07-08,2419.3,EssentialOils Co,WELLNESS_SPA
2023-07-09,2424.79,TechConcierge,HOUSEKEEPING
2023-07-09,3941.47,GourmetImports,HOUSEKEEPING
2023-07-09,1268.57,FlowerDesign,HOUSEKEEPING
2023-07-09,833.24,TechConcierge,POOLSIDE
2023-07-09,572.55,LuxuryLinens,RESTAURANT
2023-07-09,880.0,EssentialOils Co,RESTAURANT
2023-07-09,549.62,GourmetImports,RESTAURANT
2023-07-09,585.46,LuxuryLinens,WELLNESS_SPA
2023-07-09,1041.01,EssentialOils Co,WELLNESS_SPA
2023-07-10,1216.87,LuxuryLinens,HOUSEKEEPING
2023-07-10,1215.61,TechConcierge,POOLSIDE
2023-07-10,779.89,TechConcierge,RESTAURANT
2023-07-10,462.64,FlowerDesign,RESTAURANT
2023-07-10,461.27,GourmetImports,WELLNESS_SPA
2023-07-11,1177.55,LuxuryLinens,HOUSEKEEPING
2023-07-11,663.04,FlowerDesign,HOUSEKEEPING
2023-07-11,1222.09,TechConcierge,POOLSIDE
2023-07-11,3104.91,EssentialOils Co,POOLSIDE
2023-07-11,2934.36,PoolChem Experts,POOLSIDE
2023-07-11,1177.01,GourmetImports,RESTAURANT
2023-07-11,1597.28,FlowerDesign,RESTAURANT
2023-07-11,960.14,LuxuryLinens,WELLNESS_SPA
2023-07-11,427.53,EssentialOils Co,WELLNESS_SPA
2023-07-12,2790.59,LuxuryLinens,HOUSEKEEPING
2023-07-12,572.87,EssentialOils Co,HOUSEKEEPING
2023-07-12,871.83,PoolChem Experts,HOUSEKEEPING
2023-07-12,221.89,PoolChem Experts,POOLSIDE
2023-07-12,2548.16,GourmetImports,POOLSIDE
2023-07-12,1714.69,FlowerDesign,POOLSIDE
2023-07-12,8627.77,LuxuryLinens,RESTAURANT
2023-07-12,2635.48,EssentialOils Co,RESTAURANT
2023-07-12,7649.11,LuxuryLinens,WELLNESS_SPA
2023-07-12,3507.6,EssentialOils Co,WELLNESS_SPA
2023-07-13,10747.75,LuxuryLinens,HOUSEKEEPING
2023-07-13,1114.3,EssentialOils Co,HOUSEKEEPING
2023-07-13,933.11,LuxuryLinens,POOLSIDE
2023-07-13,877.95,EssentialOils Co,POOLSIDE
2023-07-13,1685.97,TechConcierge,RESTAURANT
2023-07-13,1014.42,EssentialOils Co,RESTAURANT
2023-07-13,1744.59,FlowerDesign,RESTAURANT
2023-07-13,341.35,LuxuryLinens,WELLNESS_SPA
2023-07-13,5390.11,EssentialOils Co,WELLNESS_SPA
2023-07-14,1290.48,LuxuryLinens,HOUSEKEEPING
2023-07-14,4631.04,EssentialOils Co,HOUSEKEEPING
2023-07-14,2087.7,EssentialOils Co,POOLSIDE
2023-07-14,2643.56,LuxuryLinens,RESTAURANT
2023-07-14,167.26,GourmetImports,RESTAURANT
2023-07-14,2284.9,TechConcierge,WELLNESS_SPA
2023-07-14,2223.21,PoolChem Experts,WELLNESS_SPA
2023-07-14,5298.52,FlowerDesign,WELLNESS_SPA
2023-07-15,4969.24,LuxuryLinens,HOUSEKEEPING
2023-07-15,1486.16,EssentialOils Co,HOUSEKEEPING
2023-07-15,1068.12,TechConcierge,POOLSIDE
2023-07-15,2533.92,PoolChem Experts,POOLSIDE
2023-07-15,513.08,GourmetImports,POOLSIDE
2023-07-15,1655.58,LuxuryLinens,RESTAURANT
2023-07-15,733.63,EssentialOils Co,RESTAURANT
2023-07-15,654.8,PoolChem Experts,WELLNESS_SPA
2023-07-16,1385.17,LuxuryLinens,HOUSEKEEPING
2023-07-16,4361.56,EssentialOils Co,HOUSEKEEPING
2023-07-16,453.2,GourmetImports,POOLSIDE
2023-07-16,20747.45,PoolChem Experts,RESTAURANT
2023-07-16,1684.69,GourmetImports,RESTAURANT
2023-07-16,5416.78,FlowerDesign,RESTAURANT
2023-07-16,6561.29,LuxuryLinens,WELLNESS_SPA
2023-07-16,1246.6,PoolChem Experts,WELLNESS_SPA
2023-07-16,624.15,GourmetImports,WELLNESS_SPA
2023-07-17,1014.67,LuxuryLinens,HOUSEKEEPING
2023-07-17,1232.05,EssentialOils Co,HOUSEKEEPING
2023-07-17,12706.26,GourmetImports,HOUSEKEEPING
2023-07-17,16048.69,LuxuryLinens,POOLSIDE
2023-07-17,1225.53,FlowerDesign,POOLSIDE
2023-07-17,1616.97,TechConcierge,RESTAURANT
2023-07-17,427.96,GourmetImports,RESTAURANT
2023-07-17,2936.27,PoolChem Experts,WELLNESS_SPA
2023-07-18,1006.73,LuxuryLinens,HOUSEKEEPING
2023-07-18,3319.55,GourmetImports,HOUSEKEEPING
2023-07-18,8784.95,FlowerDesign,HOUSEKEEPING
2023-07-18,118.56,LuxuryLinens,POOLSIDE
2023-07-18,1695.14,PoolChem Experts,POOLSIDE
2023-07-18,2658.84,LuxuryLinens,RESTAURANT
2023-07-18,3288.31,EssentialOils Co,RESTAURANT
2023-07-18,1996.17,GourmetImports,WELLNESS_SPA
2023-07-18,711.24,FlowerDesign,WELLNESS_SPA
2023-07-19,491.37,TechConcierge,HOUSEKEEPING
2023-07-19,2149.34,LuxuryLinens,POOLSIDE
2023-07-19,1897.79,TechConcierge,RESTAURANT
2023-07-19,249.2,GourmetImports,RESTAURANT
2023-07-19,1818.48,LuxuryLinens,WELLNESS_SPA
2023-07-19,443.79,FlowerDesign,WELLNESS_SPA
2023-07-20,1868.82,LuxuryLinens,HOUSEKEEPING
2023-07-20,907.09,EssentialOils Co,HOUSEKEEPING
2023-07-20,2878.46,PoolChem Experts,HOUSEKEEPING
2023-07-20,1035.57,EssentialOils Co,POOLSIDE
2023-07-20,5805.33,FlowerDesign,POOLSIDE
2023-07-20,3951.19,GourmetImports,RESTAURANT
2023-07-20,810.62,FlowerDesign,RESTAURANT
2023-07-20,1577.46,TechConcierge,WELLNESS_SPA
2023-07-20,19987.0,GourmetImports,WELLNESS_SPA
2023-07-20,1008.89,FlowerDesign,WELLNESS_SPA
2023-07-21,681.57,GourmetImports,HOUSEKEEPING
2023-07-21,7046.67,FlowerDesign,HOUSEKEEPING
2023-07-21,4118.59,TechConcierge,POOLSIDE
2023-07-21,1784.07,GourmetImports,POOLSIDE
2023-07-21,735.37,LuxuryLinens,RESTAURANT
2023-07-21,752.89,EssentialOils Co,RESTAURANT
2023-07-21,2129.02,PoolChem Experts,RESTAURANT
2023-07-21,579.79,GourmetImports,WELLNESS_SPA
2023-07-21,2298.09,FlowerDesign,WELLNESS_SPA
2023-07-22,2187.21,GourmetImports,HOUSEKEEPING
2023-07-22,1045.45,FlowerDesign,HOUSEKEEPING
2023-07-22,2543.92,EssentialOils Co,POOLSIDE
2023-07-22,11314.14,FlowerDesign,RESTAURANT
2023-07-22,4563.24,LuxuryLinens,WELLNESS_SPA
2023-07-22,2478.73,EssentialOils Co,WELLNESS_SPA
2023-07-23,735.6,FlowerDesign,HOUSEKEEPING
2023-07-23,1069.51,FlowerDesign,POOLSIDE
2023-07-23,2338.98,EssentialOils Co,RESTAURANT
2023-07-23,526.94,FlowerDesign,RESTAURANT
2023-07-23,4983.73,GourmetImports,WELLNESS_SPA
2023-07-23,3841.1,FlowerDesign,WELLNESS_SPA
2023-07-24,2203.24,LuxuryLinens,HOUSEKEEPING
2023-07-24,268.27,EssentialOils Co,HOUSEKEEPING
2023-07-24,1461.6,TechConcierge,POOLSIDE
2023-07-24,1200.63,PoolChem Experts,POOLSIDE
2023-07-24,884.83,FlowerDesign,POOLSIDE
2023-07-24,1129.15,EssentialOils Co,RESTAURANT
2023-07-24,2517.78,TechConcierge,RESTAURANT
2023-07-24,5099.79,GourmetImports,WELLNESS_SPA
2023-07-24,9382.8,FlowerDesign,WELLNESS_SPA
2023-07-25,712.52,LuxuryLinens,HOUSEKEEPING
2023-07-25,1344.08,EssentialOils Co,HOUSEKEEPING
2023-07-25,13343.22,LuxuryLinens,POOLSIDE
2023-07-25,1226.61,EssentialOils Co,POOLSIDE
2023-07-25,2179.09,PoolChem Experts,RESTAURANT
2023-07-25,876.39,GourmetImports,RESTAURANT
2023-07-25,12552.61,FlowerDesign,RESTAURANT
2023-07-25,4364.1,FlowerDesign,WELLNESS_SPA
2023-07-26,1930.59,GourmetImports,HOUSEKEEPING
2023-07-26,538.02,FlowerDesign,HOUSEKEEPING
2023-07-26,723.27,FlowerDesign,POOLSIDE
2023-07-26,3544.85,LuxuryLinens,RESTAURANT
2023-07-26,1189.72,EssentialOils Co,RESTAURANT
2023-07-26,859.08,GourmetImports,WELLNESS_SPA
2023-07-27,1362.4,TechConcierge,RESTAURANT
2023-07-27,262.72,LuxuryLinens,WELLNESS_SPA
